date,state,fips,cases,deaths,negative,recovered,income,percentile,happiness_score,emotional_physical,work,community_env,happiness_percentile,cases_pop,,
17/03/2020,Nevada,32,55,1,168,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,1.78562E-05,,
18/03/2020,Nevada,32,55,1,168,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,1.78562E-05,,
19/03/2020,Nevada,32,95,1,1626,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,3.08426E-05,,
20/03/2020,Nevada,32,109,1,1992,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,3.53878E-05,,
21/03/2020,Nevada,32,124,2,2384,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,4.02577E-05,,
22/03/2020,Nevada,32,190,2,2448,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,6.16852E-05,,
23/03/2020,Nevada,32,245,4,3490,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,7.95414E-05,,
24/03/2020,Nevada,32,278,4,3954,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,9.02552E-05,,
25/03/2020,Nevada,32,321,6,4251,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000104216,,
26/03/2020,Nevada,32,420,10,4697,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000136357,,
27/03/2020,Nevada,32,535,10,6161,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000173693,,
28/03/2020,Nevada,32,621,10,7901,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000201613,,
29/03/2020,Nevada,32,738,14,8412,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000239598,,
30/03/2020,Nevada,32,1008,15,10207,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000327256,,
31/03/2020,Nevada,32,1113,17,10681,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000361345,,
01/04/2020,Nevada,32,1279,26,11519,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000415239,,
02/04/2020,Nevada,32,1458,38,12588,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000473353,,
03/04/2020,Nevada,32,1514,43,13018,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000491534,,
04/04/2020,Nevada,32,1742,46,14421,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000565556,,
05/04/2020,Nevada,32,1836,46,14995,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000596074,,
06/04/2020,Nevada,32,1953,46,15676,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000634059,,
07/04/2020,Nevada,32,2087,58,16552,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000677563,,
08/04/2020,Nevada,32,2318,71,18248,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000752559,,
09/04/2020,Nevada,32,2456,80,19315,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000797362,,
10/04/2020,Nevada,32,2584,86,20165,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000838919,,
11/04/2020,Nevada,32,2700,102,20887,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000876579,,
12/04/2020,Nevada,32,2836,112,21775,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000920733,,
13/04/2020,Nevada,32,2971,114,22493,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.000964562,,
14/04/2020,Nevada,32,3088,120,23573,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001002547,,
15/04/2020,Nevada,32,3211,131,24444,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.00104248,,
16/04/2020,Nevada,32,3321,137,25130,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001078192,,
17/04/2020,Nevada,32,3524,142,26238,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001144098,,
18/04/2020,Nevada,32,3626,151,27125,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001177213,,
19/04/2020,Nevada,32,3728,155,27870,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001210328,,
20/04/2020,Nevada,32,3830,158,28517,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001243444,,
21/04/2020,Nevada,32,3937,163,29118,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001278182,,
22/04/2020,Nevada,32,4081,172,29807,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001324933,,
23/04/2020,Nevada,32,4208,189,30541,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001366165,,
24/04/2020,Nevada,32,4398,197,31794,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.00142785,,
25/04/2020,Nevada,32,4539,204,32669,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001473627,,
26/04/2020,Nevada,32,4602,206,33584,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.00149408,,
27/04/2020,Nevada,32,4690,206,34123,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.00152265,,
28/04/2020,Nevada,32,4805,219,35314,0,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001559986,,
29/04/2020,Nevada,32,4898,230,36130,100,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001590179,,
30/04/2020,Nevada,32,4998,237,36988,158,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001622645,,
01/05/2020,Nevada,32,5227,243,38368,182,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001696992,,
02/05/2020,Nevada,32,5311,254,39076,182,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001724263,,
03/05/2020,Nevada,32,5426,257,39843,182,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001761599,,
04/05/2020,Nevada,32,5491,262,40675,185,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001782702,,
05/05/2020,Nevada,32,5594,268,42290,200,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001816142,,
06/05/2020,Nevada,32,5663,276,43612,203,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001838543,,
07/05/2020,Nevada,32,5766,286,45591,205,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001871983,,
08/05/2020,Nevada,32,5884,293,47460,205,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001910293,,
09/05/2020,Nevada,32,6028,301,50083,205,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001957044,,
10/05/2020,Nevada,32,6098,306,52711,182,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.00197977,,
11/05/2020,Nevada,32,6152,306,53932,183,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.001997301,,
12/05/2020,Nevada,32,6311,312,57764,185,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002048922,,
13/05/2020,Nevada,32,6394,321,60278,198,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002075869,,
14/05/2020,Nevada,32,6499,331,62985,244,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002109958,,
15/05/2020,Nevada,32,6614,339,65532,272,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002147294,,
16/05/2020,Nevada,32,6662,345,67002,272,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002162877,,
17/05/2020,Nevada,32,6857,349,73780,272,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002226186,,
18/05/2020,Nevada,32,6906,350,74926,355,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002242094,,
19/05/2020,Nevada,32,7046,365,80509,334,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002287546,,
20/05/2020,Nevada,32,7166,373,84005,336,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002326506,,
21/05/2020,Nevada,32,7255,378,87127,339,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.0023554,,
22/05/2020,Nevada,32,7401,381,92540,339,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.0024028,,
23/05/2020,Nevada,32,7696,388,99351,359,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002498575,,
24/05/2020,Nevada,32,7770,392,102511,359,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.0025226,,
25/05/2020,Nevada,32,7879,394,106852,359,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002557987,,
26/05/2020,Nevada,32,7997,396,115370,374,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002596297,,
27/05/2020,Nevada,32,8113,396,120446,401,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002633958,,
28/05/2020,Nevada,32,8208,406,122982,406,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.0026648,,
29/05/2020,Nevada,32,8350,410,126066,428,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002710902,,
30/05/2020,Nevada,32,8495,417,130037,428,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002757977,,
31/05/2020,Nevada,32,8593,417,133967,428,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002789794,,
01/06/2020,Nevada,32,8688,421,138095,459,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002820636,,
02/06/2020,Nevada,32,8830,420,143261,464,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002866738,,
03/06/2020,Nevada,32,8935,429,147320,501,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002900827,,
04/06/2020,Nevada,32,9090,429,152333,512,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.002951149,,
05/06/2020,Nevada,32,9266,433,156841,522,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003008289,,
06/06/2020,Nevada,32,9460,437,162311,522,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003071273,,
07/06/2020,Nevada,32,9649,438,166048,522,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003132634,,
08/06/2020,Nevada,32,9786,442,170217,522,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003177112,,
09/06/2020,Nevada,32,10030,444,173559,557,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003256329,,
10/06/2020,Nevada,32,10164,448,177159,557,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003299833,,
11/06/2020,Nevada,32,10399,458,182855,560,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003376128,,
12/06/2020,Nevada,32,10678,462,188769,604,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003466708,,
13/06/2020,Nevada,32,10946,463,193934,627,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003553716,,
14/06/2020,Nevada,32,11173,464,199438,627,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003627414,,
15/06/2020,Nevada,32,11279,465,205155,636,61864,"$55,000 - $63,000",56.86,25,9,3,8,0.003661828,,
10/03/2020,Rhode Island,44,3,0,58,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,2.8319E-06,,
11/03/2020,Rhode Island,44,5,0,94,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,4.71983E-06,,
12/03/2020,Rhode Island,44,5,0,94,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,4.71983E-06,,
13/03/2020,Rhode Island,44,14,0,142,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,1.32155E-05,,
14/03/2020,Rhode Island,44,20,0,198,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,1.88793E-05,,
15/03/2020,Rhode Island,44,20,0,271,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,1.88793E-05,,
16/03/2020,Rhode Island,44,21,0,308,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,1.98233E-05,,
17/03/2020,Rhode Island,44,23,0,403,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,2.17112E-05,,
18/03/2020,Rhode Island,44,33,0,540,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,3.11509E-05,,
19/03/2020,Rhode Island,44,44,0,654,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,4.15345E-05,,
20/03/2020,Rhode Island,44,54,0,800,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,5.09741E-05,,
21/03/2020,Rhode Island,44,66,0,862,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,6.23017E-05,,
22/03/2020,Rhode Island,44,83,0,932,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,7.83491E-05,,
23/03/2020,Rhode Island,44,106,0,1143,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.00010006,,
24/03/2020,Rhode Island,44,124,0,1200,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000117052,,
25/03/2020,Rhode Island,44,132,0,1262,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000124603,,
26/03/2020,Rhode Island,44,165,0,1262,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000155754,,
27/03/2020,Rhode Island,44,203,0,2306,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000191625,,
28/03/2020,Rhode Island,44,239,0,2541,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000225608,,
29/03/2020,Rhode Island,44,294,3,2840,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000277526,,
30/03/2020,Rhode Island,44,402,4,3187,0,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000379474,,
31/03/2020,Rhode Island,44,489,8,3476,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000461599,,
01/04/2020,Rhode Island,44,566,10,3831,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000534284,,
02/04/2020,Rhode Island,44,657,12,4412,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000620185,,
03/04/2020,Rhode Island,44,709,14,4857,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000669271,,
04/04/2020,Rhode Island,44,806,17,5584,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000760836,,
05/04/2020,Rhode Island,44,922,25,6259,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.000870336,,
06/04/2020,Rhode Island,44,1082,27,7399,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.00102137,,
07/04/2020,Rhode Island,44,1230,30,9077,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.001161077,,
08/04/2020,Rhode Island,44,1450,35,10682,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.00136875,,
09/04/2020,Rhode Island,44,1727,43,10682,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.001630228,,
10/04/2020,Rhode Island,44,2015,49,12281,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.00190209,,
11/04/2020,Rhode Island,44,2349,56,15858,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.002217374,,
12/04/2020,Rhode Island,44,2665,63,17685,35,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.002515667,,
13/04/2020,Rhode Island,44,2976,73,17685,135,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.002809241,,
14/04/2020,Rhode Island,44,3251,80,19649,135,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.003068831,,
15/04/2020,Rhode Island,44,3529,87,22368,168,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.003331253,,
16/04/2020,Rhode Island,44,3838,105,24226,182,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.003622939,,
17/04/2020,Rhode Island,44,4177,118,26584,196,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.003942943,,
18/04/2020,Rhode Island,44,4479,150,28335,217,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.00422802,,
19/04/2020,Rhode Island,44,4755,164,29993,244,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.004488555,,
20/04/2020,Rhode Island,44,5098,175,31990,267,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.004812335,,
21/04/2020,Rhode Island,44,5467,186,33833,315,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.005160658,,
22/04/2020,Rhode Island,44,5845,201,35881,315,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.005517477,,
23/04/2020,Rhode Island,44,6262,213,38163,342,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.005911111,,
24/04/2020,Rhode Island,44,6699,202,40558,377,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.006323623,,
25/04/2020,Rhode Island,44,7129,215,43762,410,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.006729528,,
26/04/2020,Rhode Island,44,7439,226,45964,433,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.007022158,,
27/04/2020,Rhode Island,44,7708,233,48177,452,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.007276084,,
28/04/2020,Rhode Island,44,7926,239,49767,466,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.007481869,,
29/04/2020,Rhode Island,44,8247,251,51918,391,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.007784882,,
30/04/2020,Rhode Island,44,8621,266,55089,461,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.008137925,,
01/05/2020,Rhode Island,44,8962,279,57686,485,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.008459817,,
02/05/2020,Rhode Island,44,9289,296,60639,531,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.008768493,,
03/05/2020,Rhode Island,44,9477,320,62450,565,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.008945959,,
04/05/2020,Rhode Island,44,9652,341,64484,601,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.009111153,,
05/05/2020,Rhode Island,44,9933,355,66502,639,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.009376407,,
06/05/2020,Rhode Island,44,10205,370,69168,665,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.009633166,,
07/05/2020,Rhode Island,44,10530,388,71788,696,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.009939954,,
08/05/2020,Rhode Island,44,10779,399,74487,730,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.010175002,,
09/05/2020,Rhode Island,44,10989,418,76826,772,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.010373234,,
10/05/2020,Rhode Island,44,11274,422,79939,809,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.010642265,,
11/05/2020,Rhode Island,44,11450,430,81882,841,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.010808402,,
12/05/2020,Rhode Island,44,11614,444,83625,863,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.010963213,,
13/05/2020,Rhode Island,44,11835,462,86087,886,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.011171829,,
14/05/2020,Rhode Island,44,12016,468,89585,903,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.011342687,,
15/05/2020,Rhode Island,44,12219,479,92759,919,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.011534312,,
16/05/2020,Rhode Island,44,12434,489,96046,947,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.011737264,,
17/05/2020,Rhode Island,44,12674,499,99876,972,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.011963816,,
18/05/2020,Rhode Island,44,12795,506,102589,1012,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.012078036,,
19/05/2020,Rhode Island,44,12951,532,104295,1023,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.012225294,,
20/05/2020,Rhode Island,44,13356,538,107172,1030,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.0126076,,
21/05/2020,Rhode Island,44,13571,556,109796,1047,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.012810553,,
22/05/2020,Rhode Island,44,13736,579,113403,1084,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.012966307,,
23/05/2020,Rhode Island,44,13952,597,116180,1106,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.013170204,,
24/05/2020,Rhode Island,44,14065,608,118636,1119,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.013276872,,
25/05/2020,Rhode Island,44,14065,608,118636,1119,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.013276872,,
26/05/2020,Rhode Island,44,14210,634,121153,1158,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.013413747,,
27/05/2020,Rhode Island,44,14353,655,124030,1175,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.013548734,,
28/05/2020,Rhode Island,44,14494,677,125871,1186,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.013681833,,
29/05/2020,Rhode Island,44,14635,693,131720,1206,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.013814932,,
30/05/2020,Rhode Island,44,14819,711,135498,1225,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.013988621,,
31/05/2020,Rhode Island,44,14928,718,139565,1252,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014091514,,
01/06/2020,Rhode Island,44,14991,720,141844,1281,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014150983,,
02/06/2020,Rhode Island,44,15112,732,144448,1302,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014265203,,
03/06/2020,Rhode Island,44,15219,742,147321,1311,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014366208,,
04/06/2020,Rhode Island,44,15325,756,150598,1326,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014466268,,
05/06/2020,Rhode Island,44,15441,772,155298,1336,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014575768,,
06/06/2020,Rhode Island,44,15441,772,155298,1336,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014575768,,
07/06/2020,Rhode Island,44,15441,772,155298,1336,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014575768,,
08/06/2020,Rhode Island,44,15642,799,163527,1390,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014765505,,
09/06/2020,Rhode Island,44,15691,808,165196,1398,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014811759,,
10/06/2020,Rhode Island,44,15756,812,167866,1406,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014873117,,
11/06/2020,Rhode Island,44,15862,823,171941,1419,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.014973177,,
12/06/2020,Rhode Island,44,15947,833,175571,1435,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.015053414,,
13/06/2020,Rhode Island,44,15947,833,175571,1435,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.015053414,,
14/06/2020,Rhode Island,44,15947,833,175571,1435,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.015053414,,
15/06/2020,Rhode Island,44,16093,851,184352,1474,62266,"$55,000 - $63,000",48.71,26,18,44,3,0.015191233,,
09/03/2020,Arizona,4,5,0,44,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,6.86934E-07,,
10/03/2020,Arizona,4,6,0,51,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,8.24321E-07,,
11/03/2020,Arizona,4,9,0,59,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,1.23648E-06,,
12/03/2020,Arizona,4,9,0,82,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,1.23648E-06,,
13/03/2020,Arizona,4,9,0,94,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,1.23648E-06,,
14/03/2020,Arizona,4,12,0,121,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,1.64864E-06,,
15/03/2020,Arizona,4,12,0,121,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,1.64864E-06,,
16/03/2020,Arizona,4,18,0,125,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,2.47296E-06,,
17/03/2020,Arizona,4,20,0,142,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,2.74774E-06,,
18/03/2020,Arizona,4,28,0,148,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,3.84683E-06,,
19/03/2020,Arizona,4,44,0,175,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,6.04502E-06,,
20/03/2020,Arizona,4,65,0,211,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,8.93015E-06,,
21/03/2020,Arizona,4,104,1,240,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,1.42882E-05,,
22/03/2020,Arizona,4,152,2,282,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,2.08828E-05,,
23/03/2020,Arizona,4,265,2,309,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,3.64075E-05,,
24/03/2020,Arizona,4,357,5,313,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,4.90471E-05,,
25/03/2020,Arizona,4,450,6,323,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,6.18241E-05,,
26/03/2020,Arizona,4,577,8,347,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,7.92722E-05,,
27/03/2020,Arizona,4,736,13,7455,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000101117,,
28/03/2020,Arizona,4,873,15,7455,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000119939,,
29/03/2020,Arizona,4,919,17,12953,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000126259,,
30/03/2020,Arizona,4,1157,20,15602,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000158957,,
31/03/2020,Arizona,4,1289,24,18082,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000177092,,
01/04/2020,Arizona,4,1413,29,19645,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000194128,,
02/04/2020,Arizona,4,1598,32,21111,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000219544,,
03/04/2020,Arizona,4,1769,41,22904,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000243037,,
04/04/2020,Arizona,4,2019,52,25141,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000277384,,
05/04/2020,Arizona,4,2269,64,25141,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000311731,,
06/04/2020,Arizona,4,2456,65,30078,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000337422,,
07/04/2020,Arizona,4,2575,73,30800,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000353771,,
08/04/2020,Arizona,4,2726,80,31838,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000374517,,
09/04/2020,Arizona,4,3018,89,34160,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000414634,,
10/04/2020,Arizona,4,3112,97,34622,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000427548,,
11/04/2020,Arizona,4,3393,108,37137,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000466154,,
12/04/2020,Arizona,4,3539,115,38570,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000486212,,
13/04/2020,Arizona,4,3702,122,39645,0,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000508606,,
14/04/2020,Arizona,4,3806,131,40290,249,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000522894,,
15/04/2020,Arizona,4,3962,142,41348,385,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000544327,,
16/04/2020,Arizona,4,4234,150,43164,460,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000581696,,
17/04/2020,Arizona,4,4507,169,44723,539,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000619203,,
18/04/2020,Arizona,4,4719,177,46326,539,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000648329,,
19/04/2020,Arizona,4,4929,184,48061,994,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.00067718,,
20/04/2020,Arizona,4,5064,187,49436,1155,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000695727,,
